,Job ID,Job Description,Title,Designation,Min Experience,Max Experience,Category ID,Job URL,Location,Company ID,Company Name,Recruiter ID,Recruiter Name,Recruiter Designation,Min Salary,Max Salary,Functional Area,Skills
516,1435094,"<p>CRM Developer<br/><br/>Responsibilities<br/><br/>- You will be designing end-to-end solutions that integrate Power Platform, Dynamics CRM, and Azure services.<br/><br/>- You will be creating architecture diagrams, data models, and technical specifications.<br/><br/>- You will be building and configure Power Apps (Canvas and Model-Driven Apps) to meet business requirements.<br/><br/>- You will develop and manage Power Automate flows to automate business processes.<br/><br/>- You will create Power BI reports and dashboards for data visualization and analytics.<br/><br/>- You will establish and enforce best practices, standards, and guidelines for using Power Platform and Dynamics 365 CRM.<br/><br/>Skills and Qualifications :<br/><br/>- Previous experience in a similar position.<br/><br/>- Great experience in designing, developing and implementing solutions based on Power Platform integrated with Azure, in particular the development of Microsoft Dynamics.<br/><br/>- Proficiency in building and configuring Power Apps (Canvas and Model-Driven).<br/><br/>- Expertise in developing and managing Power Automate workflows.<br/><br/>- Experience with Power BI for data visualization and analytics.<br/><br/>- Knowledge of Dynamics 365 CRM modules.<br/><br/>- Experience with Azure services such as Azure Logic Apps, Azure Functions, Azure Service Bus, and Azure Blob Storage.<br/><br/>- Excellent communication and interpersonal skills</p>",MS Dynamic 365 CRM Developer - Power Platform ,MS Dynamic 365 CRM Developer,5,15,6,https://www.hirist.com/j/ms-dynamic-365-crm-developer-power-platform-1435094.html,Pune,3422,Techno Wise,80310,AR,MD,15,35,Other Software Development,"MS Dynamics 365, CRM, MS Dynamics, Power Automate, PowerApps, Solution Implementation, Power BI, Azure"
517,1434697,"<p>Job Description :<br/><br/>We are seeking a skilled and motivated lead Data Analyst from US Healthcare Industry to join our dynamic team. The ideal candidate should have a strong foundation in data analysis, with expertise in Pyspark, MYSQL, HIVE, Spark, and Python. The Data Analyst will play a crucial role in extracting valuable insights from large datasets, driving informed business decisions.<br/><br/>Responsibilities :<br/><br/>- Lead and mentor a team of data analysts, fostering a culture of data excellence.<br/><br/>- Define and implement data collection, processing, and analysis frameworks.<br/><br/>- Conduct deep-dive analysis to understand user behavior, identify growth opportunities, and measure the impact of product features and marketing campaigns.<br/><br/>- Big Data Processing : Experience with Apache Spark for processing and analyzing large-scale datasets.<br/><br/>- Apply statistical methods to analyze data trends and patterns.<br/><br/>- Develop and implement predictive models for business forecasting.<br/><br/>- Create clear and insightful data visualizations to communicate findings effectively.<br/><br/>- Utilize tools such as Tableau or Power BI for visualization.<br/><br/>- Strong proficiency in Python for data analysis and scripting.<br/><br/>- Knowledge of cloud platforms such as AWS or Azure.<br/><br/>Qualifications :<br/><br/>- 6-7years of experience in data analytics or data science, with a proven track record of leading and managing data teams.<br/><br/>- Proficient in SQL, Pyspark and experienced in programming with Python.<br/><br/>- Demonstrable experience with one or more of the following: statistics, experimental design, machine learning, and deep learning.<br/><br/>- Strong written and oral communication skills, with the ability to translate complex data into clear and concise insights for both technical and non-technical audiences.<br/><br/>- Ability to work effectively in a fast-paced environment with changing priorities.<br/><br/>- Bachelor's degree in a relevant field (e.g., Computer Science, Statistics, Mathematics).<br/><br/>- Proven experience as a Data Analyst or similar role. </p><p><br/></p><p>- Excellent communication and collaboration<br/><br/>skills :<br/><br/>Preferred Skills :<br/><br/>- Familiarity with machine learning concepts and algorithms.<br/><br/>- Experience with data lakes and NoSQL databases.<br/><br/>- Knowledge of cloud platforms such as AWS or Azure.<br/><br/>- If you are a passionate and detail-oriented Data Analyst with expertise in MYSQL, HIVE, Spark, and Python, we encourage you to apply and contribute to our data-driven decision-making processes.</p>",Collance - Lead Data analyst - Tableau/Power BI ,Lead Data analyst,5,8,7,https://www.hirist.com/j/collance-lead-data-analyst-tableaupower-bi-1434697.html,Noida,0,Collance Technologies,168670,Collance Technologies,HR Manager,8,22,Data Mining / Analysis,"Big Data, Data Analyst, Data Visualization, Python, SQL, Tableau, Power BI, PySpark, Data Analytics"
518,1430668,"<p><b>Job Description : </b><br/><br/>We are seeking a highly skilled and motivated Power BI Developer to join our team. The successful candidate will work closely with cross-functional teams to gather data requirements, design, and develop visually compelling reports and dashboards that support business intelligence initiatives. If you are passionate about data visualization and have expertise in Power BI, this is an excellent opportunity to make an impact.<br/><br/><b>Key Responsibilities : </b><br/><br/><b>Data Modeling & Analysis : </b><br/><br/>- Design and implement efficient Power BI data models that optimize performance.<br/><br/>- Create data relationships and manage data connections to ensure accurate reporting.<br/><br/><b>Report & Dashboard Development : </b><br/><br/>- Develop interactive and visually appealing dashboards and reports in Power BI.<br/><br/>- Utilize Power BI features like DAX, Power Query, and Power BI Service to enhance reports.<br/><br/><b>Data Transformation : </b><br/><br/>- Work with raw data from various sources, transform it, and build robust data pipelines.<br/><br/>- Utilize Power Query Editor for data cleansing and shaping.<br/><br/><b>Collaboration : </b><br/><br/>- Work with business stakeholders to gather reporting requirements and translate them into Power BI solutions.<br/><br/>- Collaborate with IT teams to ensure data integrity and security standards are met.<br/><br/><b>Performance Optimization : </b><br/><br/>- Optimize Power BI reports and dashboards for improved performance and responsiveness.<br/><br/><b>Support & Maintenance : </b><br/><br/>- Provide ongoing support for Power BI reports, troubleshooting issues, and making necessary updates.<br/><br/>- Continuously monitor the performance of reports and dashboards and suggest improvements.<br/><br/><b>Training & Documentation : </b><br/><br/>- Create documentation for dashboards and reports.<br/><br/>- Train end-users on how to navigate Power BI and interpret reports.<br/><br/><b>Qualifications : </b><br/><br/>Education : Bachelor's degree in computer science, Information Technology, Data Science, Business Intelligence, or a related field.<br/><br/><b>Experience : </b><br/><br/>- Proven experience as a Power BI Developer or in a similar business intelligence role.<br/><br/>- Strong proficiency in Power BI Desktop, Power Query, DAX, and Power BI Service.<br/><br/>- Familiarity with data modeling and building complex queries.<br/><br/>- Experience working with large datasets and integrating data from multiple sources.<br/><br/><b>Technical Skills</b> : <br/><br/>- Expertise in DAX and M query language.<br/><br/>- Knowledge of SQL and database management.<br/><br/>- Experience with other Microsoft BI tools (SQL Server, SSRS, etc.) is a plus.<br/><br/>- Knowledge of data warehousing concepts is preferred.<br/><br/><b>Soft Skills : </b><br/><br/>- Strong problem-solving abilities and analytical mindset.<br/><br/>- Excellent communication skills with the ability to present complex data insights in a clear, concise manner.<br/><br/>- Ability to work independently and in a team environment.<br/><br/>- Strong attention to detail and a passion for delivering high-quality work.</p>",Power BI Developer ,Power BI Developer,6,12,7,https://www.hirist.com/j/power-bi-developer-6-12-yrs-1430668.html,Hyderabad,0,Mouri Tech (P) Ltd,195372,Harshini,Sr Analyst - TAG,10,25,Data Engineering,"Power BI, Data Modeling, Data Analyst, DAX Power BI, BI Reporting"
519,1431938,"<p>Job Description :</p><p><br/></p><p>We are seeking a highly skilled and motivated Power BI Developer with 4+ years of experience to join our dynamic Data and Analytics team.<br/><br/> The ideal candidate will have a deep understanding of Power BI development, SQL development, data modeling, and Azure SQL Database.<br/><br/> Key Responsibilities : <br/><br/>- Write complex SQL queries for data extraction, transformation, and analysis.<br/><br/>- Develop, design, and maintain interactive dashboards and reports using Power BI.<br/><br/>- Design and implement data models and work closely with the data team to ensure the integrity of the data.<br/><br/>- Optimize SQL queries for performance improvement and best practices.<br/><br/>- Develop ETL processes to load data from various sources into Azure SQL Database.<br/><br/>- Assist in the management and optimization of Azure SQL Databases for performance and scalability.<br/><br/>- Design and implement data visualization solutions to support business requirements.<br/><br/>- Collaborate with cross-functional teams to understand business needs and provide technical solutions.<br/><br/>- Ensure security and governance around Power BI reports and datasets.<br/><br/>- Perform troubleshooting, query tuning, and database optimization in a cloud-based environment.<br/><br/>- Participate in data validation, testing, and troubleshooting to ensure accurate reporting.<br/><br/>- Create and maintain documentation on Power BI reports, dashboards, and SQL queries.<br/><br/> Skills & Qualifications : <br/><br/>- 4+ years of hands-on experience as a Power BI Developer with a proven track record of designing and deploying Power BI solutions.<br/><br/>- Strong experience in SQL development including query writing, optimization, and performance tuning.<br/><br/>- Proficient in data modeling (star schema, snowflake schema) and data transformation techniques.<br/><br/>- Solid experience in working with Azure SQL Database and cloud-based data storage.<br/><br/>- Expertise in Power Query, DAX, Power BI Service, Power BI Desktop, and Power BI Embedded.<br/><br/>- Familiarity with Azure Data Services like Azure Data Factory, Azure Synapse Analytics, and Azure Data Lake is a plus.<br/><br/>- Knowledge of Data Warehousing concepts and building reports on large datasets.<br/><br/>- Strong problem-solving skills and ability to optimize and troubleshoot database and Power BI performance.<br/><br/>- Excellent communication skills to interact with business stakeholders and technical teams.<br/><br/>- Ability to work both independently and as part of a team in a fast-paced environment.<br/></p>",Power BI Developer - ETL/SQL ,Power BI Developer,4,10,7,https://www.hirist.com/j/power-bi-developer-etlsql-1431938.html,Remote,0,Maganti IT Solutions Private Limited,211847,Rajyam V,Director of Resource Management &amp; Project Management,12,20,Data Analysis / Business Analysis,"Power BI, Data Analyst, Data Analytics, Business Intelligence, SQL, ETL, Data Modeling, Data Warehousing, DAX Power BI, Azure Data Factory, DataLake"
520,1431252,"<p><b>Job Summary & Responsibilities :</b><br/><br/></p><p>- Candidate must have at least 5+ yrs experience working in Power BI and AWS QuickSight / other Visualization technologies.<br/><br/></p><p>- Should be familiar with visualization best practices and to develop user friendly reports.<br/><br/></p><p>- Candidate should have experience working in the Azure stack and should be able to interface with SQL DB, Blob Storage other databases.</p><p><br/></p><p>- Experience in Power BI on Azure and Fabric<br/><br/></p><p>- Knowledge on Fabric, Azure Data Factory, Data Lakes, Logic Apps.<br/><br/></p><p>- Experience with Power BI security model, performance optimization and deployment is a plus<br/><br/></p><p>- Strong SQL experience.<br/><br/></p><p>- Should have very strong data warehousing fundamentals and ability to develop complex SQL skills.<br/><br/></p><p>- Experience with Azure data platforms and Expertise in any ETL tools .<br/><br/></p><p>- Dimensional Data Modelling and Semantic layer.<br/><br/></p><p>- Ability to understand requirements and create required data Models and data Mapping documents, tables and other sql objects needed.<br/><br/></p><p>- Understands business processes and relationship of systems and applications</p>",Power BI Developer - AWS/Quicksight ,Power BI Developer,5,10,7,https://www.hirist.com/j/power-bi-developer-awsquicksight-5-10-yrs-1431252.html,Hyderabad,0,Mouri Tech (P) Ltd,153656,Siva Sankar Kukunoori,Senior Specialist - TAG,10,20,Data Engineering,"Power BI, AWS, Quicksight, Visualization, Azure, Azure Data Factory, DataLake, SQL, ETL Tools, Data Warehousing, Data Modeling"
521,1431924,"<p>About The Role :<br/><br/>Job Responsibilities :<br/><br/>- Proficiency in all aspects of Power BI, including report development, data modeling, and visualization.<br/><br/>- Strong understanding of DAX and Power Query for data transformation and modeling.<br/><br/>- To understand business requirements in the BI context and design data models to convert raw data to meaningful insights<br/><br/>- To create dashboards and visual interactive reports using Power BI<br/><br/>- To identify KPIs with clear objectives and monitor them consistently<br/><br/>- To analyse data and present it through reports that can help in decision-making<br/><br/>- To be able to convert business requirements into technical specifications and decide the timeline to accomplish tasks<br/><br/>- Have worked on Power BI Service and understands the concept and implementation of row level security<br/><br/>- Good understanding of deployment pipelines on Power BI Service<br/><br/>- Familiarity with the Power Platform tools & MS365/SharePoint/Teams are nice to have<br/><br/>- Good exposure to other visualization tools like Tableau/ Qlik etc.<br/><br/>- Should have Stakeholder Management experience and good estimation skills<br/><br/>- Ability to work with minimal guidance or supervision in a time critical environment.<br/><br/>- Strong knowledge of Power Query, DAX functions etc.<br/><br/>- Strong understanding of data analysis and visualization principles.<br/><br/>- Good knowledge of database concepts and experience working with relational databases.<br/><br/>- Proficient in writing and optimizing SQL queries.<br/><br/>- Strong analytical and problem-solving skills.<br/><br/>- Excellent communication and collaboration skills to work effectively with cross-functional teams.<br/><br/>- Ability to translate business requirements into effective and visually appealing Power BI reports.<br/><br/>- Knowledge on Python & Machine Learning is beneficial<br/><br/>- Knowledge of cloud technologies, particularly Azure and SharePoint<br/><br/>- Experience in live dashboard reporting tools, PowerBI, usage of relational DB such as MySQL<br/><br/>- Experience in analyzing time series data from various sensors and subsystems<br/><br/>- Develop, design & maintain interactive and insightful Power BI Dashboards<br/><br/>- Strong analytical & problem-solving skills<br/><br/>- Knowledge about extracting data from multiple resources<br/><br/>- Good understanding of Data-modelling, quering data from sources<br/><br/>- Basic understanding of DAX, Power Query<br/><br/>- Provide technical support & troubleshooting<br/><br/>- Ability to ensure optimal performance & data intigrity<br/><br/>- Expertise in support for deployments<br/><br/>- Security & managing roles in Power BI</p>",Power BI Developer - Data Modeling & Visualization ,Power BI Developer,1,11,7,https://www.hirist.com/j/power-bi-developer-data-modeling-visualization-1-11-yrs-1431924.html,Guwahati,0,Core Minds Tech SOlutions,207343,Info Core Minds,Talent Acquisition,7,65,Other Software Development,"Power BI, Data Modeling, Data Visualization, DAX Power BI, Power Query M, Tableau, Qlikview, Reporting Tools, Windows 365"
522,1431365,"<p><b>Job Description :</b></p><p><br/></p><p>AuxoAI seeking a skilled and experienced Power BI Specialist with 3-5 years of hands-on experience in developing and managing Business Intelligence (BI) solutions. As a Power BI Specialist, you will work closely with stakeholders to design, develop, and deploy interactive dashboards and reports, providing valuable insights and supporting data-driven decision-making processes. You should have a strong technical background in Power BI development, data modeling, and a deep understanding of business analytics.<br/><br/><b>Responsibilities :</b><br/><br/>- Design, develop, and implement Power BI reports, dashboards, and data visualizations based on business requirements.<br/><br/>- Create and maintain data models to ensure the accuracy and efficiency of reporting structures.<br/><br/>- Extract, transform, and load (ETL) data from various sources (databases, flat files, web services, etc.) into Power BI.<br/><br/>- Collaborate with business stakeholders to understand reporting requirements and deliver solutions that meet their needs.<br/><br/>- Optimize Power BI reports and dashboards for better performance and usability.<br/><br/>- Implement security measures such as row-level security (RLS) for reports and dashboards.<br/><br/>- Develop and deploy advanced DAX (Data Analysis Expressions) formulas for complex data modeling and analysis.<br/><br/>- Familiarity with SQL for data extraction and manipulation.<br/><br/>- Strong analytical and problem-solving skills with a keen attention to detail.<br/><br/>- Experience with Power BI Service and Power BI Workspaces for publishing and sharing reports.<br/><br/><b>Qualifications :</b><br/><br/>- Bachelor's degree in Computer Science, Information Technology, Data Analytics, or a related field.<br/><br/>- 4-5 years of experience in Power BI report development and dashboard creation.<br/><br/>- Strong proficiency in Power BI Desktop and Power BI Service.<br/><br/>- Experience in data modeling, including relationships, hierarchies, and DAX formulas.<br/><br/>- Expertise in Power Query for data transformation and ETL processes.<br/><br/>- Knowledge of business processes and ability to translate business needs into technical solutions.<br/><br/>- Excellent communication and collaboration skills to work effectively with business teams and IT professionals.<br/><br/>- Ability to manage multiple projects and meet deadlines in a fast-paced environment.</p>",AuxoAI - Power BI Engineer - Data Analytics ,Power BI Engineer,2,5,7,https://www.hirist.com/j/auxoai-power-bi-engineer-data-analytics-1431365.html,Bangalore,0,AuxoAI,202942,Anupam Arya,Manager - HR,15,20,Data Analysis / Business Analysis,"Power BI, Business Intelligence, Data Analytics, Data Visualization, Dashboard Design, ETL, SQL, Data Mining"
523,1429998,"<p>We are Hiring for Power BI developer for Bangalore location.<br/><br/><b>PowerBI : <br/></b><br/>- <b>Data Visualization</b> : Design, develop, and maintain interactive data visualizations and reports using Power BI.<br/><br/>- <b>Data Modeling</b> : Create and optimize data models to support business requirements.<br/><br/>- <b>Data Integration</b> : Integrate Power BI reports into other applications for enhanced business capabilities.<br/><br/>- <b>Collaboration</b> : Work with business stakeholders to understand their data visualization and business intelligence needs.<br/><br/>- <b>Performance Optimization </b> : Monitor and optimize the performance of Power BI reports and dashboards.<br/><br/>- <b>Security</b> : Implement row-level security on data and ensure compliance with data governance policies.<br/><br/>- <b>Advanced Calculations</b> : Use DAX (Data Analysis Expressions) to perform advanced calculations on data sets.<br/><br/>- <b>Documentation</b> : Develop and maintain technical documentation, including design specifications, system documentation, and user manuals.<br/><br/>- <b>Experience</b> : Proven experience in data analysis, data visualization, and business intelligence.<br/><br/><b>Power Platforms :</b><br/><br/>- Should have exposure to Power Platform tools like Power Apps, Power Automate<br/><br/>- Design and implement user interfaces, forms, and workflows using Power Apps<br/><br/><b>Other Skills : <br/></b><br/>- Ownership : Should own the requirements and drive the solution End-To-End from requirement gathering to realization<br/><br/>- Analytical Skills : Strong analytical and problem-solving skills.<br/><br/>- Communication : Excellent communication and teamwork skills.<br/><br/>- Certifications : Relevant certifications such as Microsoft Certified : Data Analyst Associate are a plus.</p>",Power BI Developer - Data Visualization ,Power BI Developer,4,6,7,https://www.hirist.com/j/power-bi-developer-data-visualization-1429998.html,Bangalore,0,QUESS,186970,Soumyadip Mukherjee,Talent acquisition manager ,12,15,Data Analysis / Business Analysis,"Power BI, Data Validation, DAX Power BI, Data Modeling, Workflows, Data Analytics, Reporting Analytics, Data Visualization"
524,1432080,"<p>About the Role :<br/><br/>We are looking for a highly skilled Senior Power BI Developer with strong expertise in Python and SQL. The ideal candidate should be a data visualization expert with the ability to develop, optimize, and maintain Power BI dashboards, reports, and data models. This is an individual contributor role requiring excellent problem-solving skills and the ability to work independently.<br/><br/></p><p>Key Responsibilities :</p><p><br/> </p><p>- Build interactive and insightful dashboards, reports, and visualizations.</p><p><br/> </p><p>- Design and optimize data models using DAX and Power Query</p><p><br/> </p><p>- Write complex SQL queries, optimize database performance, and ensure seamless data integration.</p><p><br/> </p><p>- Utilize Python for advanced data processing, automation, and machine learning-driven analytics.</p><p><br/> </p><p>- Transform, clean, and preprocess large datasets for reporting purposes.</p><p><br/> </p><p>- Ensure efficiency in Power BI reports and data processing workflows.</p><p><br/> </p><p>- Collaborate with business teams to understand reporting needs and translate them into actionable insights.</p><p><br/></p><p>Required Skills & Qualifications :</p><p><br/> </p><p>- 8+ years of hands-on experience in Power BI, Python, and SQL.</p><p><br/> </p><p>- Strong expertise in DAX, Power Query, and data modeling.</p><p><br/> </p><p>- Advanced SQL skills for writing complex queries and optimizing performance.</p><p><br/> </p><p>- Proficiency in Python for data manipulation and automation.</p><p><br/> </p><p>- Experience in handling large datasets and optimizing Power BI performance.</p><p><br/> </p><p>- Excellent analytical and problem-solving skills.</p><p><br/> </p><p>- Strong communication and stakeholder management skills.</p><p><br/> </p><p>- Ability to work independently in an individual contributor role.</p><p><br/> </p><p>- Must be an immediate joiner (ready to join within a week).</p><br/><br/><p>Perks & Benefits :</p><br/><br/>- Competitive Salary - We value your expertise!<br/><br/> - Flexible Work Options - Choose between office or remote work.<br/><br/> - Learning & Development - Upskill with cutting-edge technology training.<br/><br/> - Work-Life Balance - A culture that values employee well-being.<br/><br/> - Opportunity to Work on Exciting Projects - Solve real-world data challenges.<p></p>",UsefulBI Corporation - Power BI Developer - Python/SQL ,Power BI Developer,8,12,7,https://www.hirist.com/j/usefulbi-corporation-power-bi-developer-pythonsql-1432080.html,Bangalore,0,USEFULBI CORPORATION,145917,Niharika Srivastava,Manager HR,20,25,Other Software Development,"Power BI, Python, SQL, DAX Power BI, Power Query M, Data Modeling, BI Reporting, Dashboard Design, Visualization"
525,1431012,"<p><b>About the Role : Contract Job for 6 Months</b><br/><br/><b>Duration</b> : 6 Months<br/><br/><b>Monthly Pay :</b> INR 128,000 <br/><br/><b>Location </b>: Bangalore, Pune, Hyderabad<br/><br/><b>Timings </b>: General IST<br/><br/><b>Notice Period </b>: within 15 days or immediate joiner<br/><br/><b>Experience </b>: Minimum 5 Years of relevant exp<br/><br/><b>Must-Have Skills </b>: Power BI, SQL, ADF<br/><br/><b>Job Description :</b><br/></p><p><br/></p><p>- Create insightful and interactive reports and dashboards using BI tools (e.g. Power BI) to visualize and communicate key performance indicators.<br/><br/>- Collaborate with business users to gather reporting requirements and ensure deliverables meet their needs.<br/><br/>- Optimize SQL queries for better performance and responsiveness.<br/><br/>- Troubleshoot and resolve data-related issues in a timely manner.<br/><br/>- Stay informed about emerging trends and technologies in the BI domain.<br/><br/>- Make recommendations for adopting new tools or methodologies to improve BI capabilities.<br/><br/>- Develop interactive Dashboards reports and hands on experience working with complex DAX queries.<br/><br/>- Knowledge of working on various data sources and handling multiple mode of reports (e.g. Import, Direct query).<br/><br/>- Ability to work on various databases PostgreSQL, MSQL etc.<br/><br/>- Develop robust, high-quality code with SQL programming, writing stored procedures, View and Data Modelling knowledge.<br/><br/>- Knowledge of advanced SQL programming concepts like CTE (Common Table Expressions), SUB-queries and handling complex joins etc.<br/><br/>- Proficient into creating desired index, tuning SQL queries, debug and analyze performance issues.<br/><br/>- Responsible for ensuring quality delivery of code through testing techniques.<br/><br/>- Experience developing engaging visual reports/dashboards<br/><br/>- Experience in creating and applying themes, templates<br/><br/>- Good understanding of l latest PBI features, best practices, limitations<br/><br/>- Good experience on designing the pages<br/><br/>- Basic understanding of the data modeling<br/><br/><b>Qualification </b>:<br/><br/>- Bachelor's or Master's degrees in Computer Science, Computer Engineering, or related technical discipline.<br/><br/>- Ability to work independently and to adapt to a fast-changing environment.<br/><br/>- Creative, self-disciplined, and capable of identifying and completing critical tasks independently and with a sense of urgency.</p>",Power BI Developer - SQL/Azure Data Factory ,Power BI Developer,5,8,7,https://www.hirist.com/j/power-bi-developer-sqlazure-data-factory-1431012.html,Pune,0,Flipped.ai,176673,Thaarani,Talent Acquisition Lead,15,20,Other Software Development,"Power BI, SQL, Azure Data Factory, Dashboard Design, BI Reporting, DAX Power BI, PostgreSQL"
526,1430239,"<p>Brief Description : </p><p><br/></p><p>We are seeking an experienced and versatile Senior Full Stack Power Platform Developer to join our team. This role will be responsible for designing, developing, and deploying end-to-end solutions using Microsoft Power Platform technologies (Power Apps, Power Automate, Power Pages, Power BI) alongside .NET technologies.</p><p><br/></p><p>This role will be a key contributor in building custom web applications, automating business processes, and creating sophisticated data solutions while providing leadership to the development team.<br/><br/> This role combines full-stack development skills with expertise in lowcode/no-code platforms, with a strong focus on integration and custom code where necessary.<br/><br/> Job Description : </p><p><br/></p><p>- Designing, developing, and deploying custom solutions across the Power Platform, including Power Apps (Canvas and Model-Driven), Power Automate, Power Pages (HTML, JavaScript, and CSS), and Power BI.<br/><br/>- Writing custom scripts and code where necessary in Power Pages, including HTML, JavaScript, and CSS, to enhance the user experience and ensure functionality.<br/><br/>- Leveraging .NET technologies (i.e., ASP.NET, C#, Web API, MVC) to integrate Power Platform applications with external systems, APIs, and databases.<br/><br/>- Collaborating with business stakeholders to gather requirements and design solutions that meet business needs.<br/><br/>- Developing and alongside leading and mentoring junior developers and providing technical guidance to the development team.<br/><br/>- Implementing and managing scalable, secure, and performant data solutions using Microsoft Dataverse.<br/><br/>- Providing ongoing support, troubleshooting, and optimization for deployed applications and workflows.<br/><br/>- Managing existing solutions which are built on Microsoft Power Platform technologies (Power Apps, Power Automate, Power Pages, Power BI).<br/><br/>- Working closely with the project management team in Agile or Scrum environments to manage project timelines and deliverables.<br/><br/> Job Specification (Education, training, and experience) : </p><p><br/></p><p>- Bachelor / master's degree in computer science, Computer Engineering, or a closely related field.<br/><br/>- Proven experience in .NET development.<br/><br/>- Microsoft Power Platform certifications (i.e., PL-400: Microsoft Power Platform Developer, PL600 : MicrosoftPower Platform Solution Architect) are highly desirable.<br/><br/>- Certifications in .NET technologies (i.e., Microsoft Certified: Azure Developer Associate, Microsoft Certified : .NET Developer) are a plus.<br/><br/>- Ongoing participation in relevant training programs and workshops for both Power Platform and.NET technologies.<br/><br/>- Minimum 6+ years of experience in full-stack development, with at least 4+ years of hands-on experience working with the Microsoft Power Platform (Power Apps, Power Automate, Power BI, Power Pages).<br/><br/>- Strong background in .NET technologies, including ASP.NET, C#, MVC, and Web API development.<br/><br/>- Experience integrating Power Platform applications with external systems, APIs, and databases.<br/><br/>- Proficiency in building custom websites using Power Pages, including scripting with HTML, JavaScript, and CSS.<br/><br/>- Experience with Dataverse and managing complex data structures within the Power Platform.<br/><br/>- Familiarity with Agile or Scrum methodologies.<br/><br/> Competencies / Skills : </p><p><br/></p><p>- Expertise in full-stack development using Power Apps, Power Automate, Power Pages, and Power BI.<br/><br/>- Hands-on experience with Power Pages development, including HTML, CSS, JavaScript, and integration with the Power Platform.<br/><br/>- Proficiency in .NET technologies, including ASP.NET, MVC, Web API, and C#.<br/><br/>- Strong experience with Dataverse and building scalable data solutions for Power Platform.<br/><br/>- Experience in integrating Power Platform applications with .NET-based backend systems and third-party APIs.<br/><br/>- Knowledge of PowerShell and other automation tools for managing Power Platform environments.<br/><br/>- Familiarity with Azure services (i.e., Azure Functions, Logic Apps, API Management) to extend Power Platform solutions.<br/><br/>- Strong problem-solving skills and ability to design scalable, secure, and efficient solutions.<br/><br/>- Excellent communication skills to collaborate with technical and non-technical stakeholders.<br/><br/>- Detail-oriented with a focus on delivering high-quality, maintainable code.<br/><br/>- Strong ability to translate business requirements into technical solutions.<br/><br/>- Capable of balancing priorities and ensuring that the development team meets deadlines while maintaining high standards.<br/><br/> LOCATION : India Hyderabad.<br/></p>",Wai Technologies - Senior Power Platform Developer - Canvas Apps ,Senior Power Platform Developer,1,2,6,https://www.hirist.com/j/wai-technologies-senior-power-platform-developer-canvas-apps-1430239.html,Hyderabad,0,Wai Technologies,199764,Farzana Momin,Hr Executive,15,30,Functional / Technical Consulting,"ASP, MVC, WebAPI, PowerApps, Power Automate, Canvas Apps, .Net, Data Structure, Logic App"
